4.0	7.0	1838.0	489.5	2.0	1.0	0.0	0.0	22.0
4.0	8.0	1269.0	609.0	0.0	0.0	0.0	0.0	22.0
4.0	9.0	1083.5	582.5	0.0	0.0	0.0	0.0	22.0
4.0	10.0	857.0	642.5	0.0	0.0	0.0	0.0	22.0
4.0	11.0	754.0	557.0	0.0	0.0	0.0	0.0	22.0
4.0	12.0	597.0	571.5	0.0	0.0	0.0	0.0	22.0
4.0	13.0	964.0	535.5	2.0	0.0	0.0	0.0	22.0
4.0	14.0	917.0	86.5	3.0	1.0	1.0	1.0	25.0
5.0	0.0	415.0	500.5	2.0	0.0	0.0	0.0	22.0
5.0	1.0	685.0	452.5	2.0	0.0	0.0	0.0	22.0
5.0	2.0	1008.0	496.0	2.0	0.0	0.0	0.0	22.0
5.0	3.0	1149.5	481.5	2.0	0.0	0.0	0.0	22.0
5.0	4.0	1283.0	508.5	2.0	0.0	0.0	0.0	22.0
5.0	5.0	1518.0	446.5	2.0	1.0	1.0	0.0	22.0
5.0	6.0	1460.0	499.5	2.0	1.0	1.0	0.0	22.0
5.0	7.0	1835.0	489.5	2.0	1.0	0.0	0.0	22.0
5.0	8.0	1272.0	610.0	0.0	0.0	0.0	0.0	22.0
5.0	9.0	1086.5	583.5	0.0	0.0	0.0	0.0	22.0
5.0	10.0	861.0	642.5	0.0	0.0	0.0	0.0	22.0
5.0	11.0	754.0	557.0	0.0	0.0	0.0	0.0	22.0
5.0	12.0	598.0	571.0	0.0	0.0	0.0	0.0	22.0
5.0	13.0	961.0	535.5	2.0	0.0	0.0	0.0	22.0
5.0	14.0	917.0	87.5	3.0	1.0	1.0	1.0	25.0
6.0	0.0	408.0	502.5	2.0	0.0	0.0	0.0	23.0
6.0	1.0	679.0	453.5	2.0	0.0	0.0	0.0	23.0
6.0	2.0	1006.0	495.0	2.0	0.0	0.0	0.0	23.0
6.0	3.0	1149.5	480.5	2.0	0.0	0.0	0.0	23.0
6.0	4.0	1279.0	509.5	2.0	0.0	0.0	0.0	23.0
6.0	5.0	1514.0	445.5	2.0	1.0	1.0	0.0	23.0
6.0	6.0	1458.0	501.5	2.0	1.0	1.0	0.0	23.0
6.0	7.0	1833.0	489.5	2.0	1.0	0.0	0.0	23.0
6.0	8.0	1280.0	610.0	0.0	0.0	0.0	0.0	23.0
6.0	9.0	1089.5	581.5	0.0	0.0	0.0	0.0	23.0
6.0	10.0	864.0	642.5	0.0	0.0	0.0	0.0	23.0
6.0	11.0	754.0	557.0	0.0	0.0	0.0	0.0	23.0
6.0	12.0	599.0	572.0	0.0	0.0	0.0	0.0	23.0
6.0	13.0	961.0	535.5	2.0	0.0	0.0	0.0	23.0
6.0	14.0	917.0	89.5	3.0	1.0	1.0	1.0	26.0
7.0	0.0	402.0	501.5	2.0	0.0	0.0	0.0	23.0
7.0	1.0	673.0	453.5	2.0	0.0	0.0	0.0	23.0
7.0	2.0	1004.0	493.5	2.0	0.0	0.0	0.0	23.0
7.0	3.0	1146.5	480.5	2.0	0.0	0.0	0.0	23.0
7.0	4.0	1279.0	508.5	2.0	0.0	0.0	0.0	23.0
7.0	5.0	1513.0	446.5	2.0	1.0	1.0	0.0	23.0
7.0	6.0	1457.5	499.5	2.0	1.0	1.0	0.0	23.0
7.0	7.0	1829.0	490.5	2.0	1.0	0.0	0.0	23.0
7.0	8.0	1283.0	610.0	0.0	0.0	0.0	0.0	23.0
7.0	9.0	1092.5	581.5	0.0	0.0	0.0	0.0	23.0
7.0	10.0	867.0	641.5	0.0	0.0	0.0	0.0	23.0
7.0	11.0	754.0	557.0	0.0	0.0	0.0	0.0	23.0
7.0	12.0	599.0	569.0	0.0	0.0	0.0	0.0	23.0
7.0	13.0	963.0	536.5	2.0	0.0	0.0	0.0	23.0
7.0	14.0	917.0	91.5	3.0	1.0	1.0	1.0	26.0
8.0	0.0	396.0	502.5	2.0	0.0	0.0	0.0	23.0
8.0	1.0	668.0	452.5	2.0	0.0	0.0	0.0	23.0
8.0	2.0	1002.0	493.5	2.0	0.0	0.0	0.0	23.0
8.0	3.0	1146.5	481.5	2.0	0.0	0.0	0.0	23.0
8.0	4.0	1275.0	509.5	2.0	0.0	0.0	0.0	23.0
8.0	5.0	1509.0	445.5	2.0	1.0	1.0	0.0	23.0
8.0	6.0	1454.5	500.5	2.0	1.0	1.0	0.0	23.0
8.0	7.0	1826.5	489.5	2.0	1.0	0.0	0.0	23.0
8.0	8.0	1286.0	611.0	0.0	0.0	0.0	0.0	23.0
8.0	9.0	1096.5	582.5	0.0	0.0	0.0	0.0	23.0
8.0	10.0	869.0	642.5	0.0	0.0	0.0	0.0	23.0
8.0	11.0	755.0	557.0	0.0	0.0	0.0	0.0	23.0
8.0	12.0	596.0	569.0	0.0	0.0	0.0	0.0	23.0
8.0	13.0	962.0	536.5	2.0	0.0	0.0	0.0	23.0
8.0	14.0	918.0	92.5	3.0	1.0	1.0	1.0	26.0
9.0	0.0	389.0	503.5	2.0	0.0	0.0	0.0	23.0
9.0	1.0	661.0	452.5	2.0	0.0	0.0	0.0	23.0
9.0	2.0	1000.0	494.5	2.0	0.0	0.0	0.0	23.0
9.0	3.0	1144.5	479.5	2.0	0.0	0.0	0.0	23.0
9.0	4.0	1277.0	508.5	2.0	0.0	0.0	0.0	23.0
9.0	5.0	1506.0	446.5	2.0	1.0	1.0	0.0	23.0
9.0	6.0	1453.5	500.5	2.0	1.0	1.0	0.0	23.0
9.0	7.0	1824.5	489.5	2.0	1.0	0.0	0.0	23.0
9.0	8.0	1293.0	611.0	0.0	0.0	0.0	0.0	23.0
9.0	9.0	1098.5	581.5	0.0	0.0	0.0	0.0	23.0
9.0	10.0	874.0	642.5	0.0	0.0	0.0	0.0	23.0
9.0	11.0	756.0	558.0	0.0	0.0	0.0	0.0	23.0
9.0	12.0	598.0	570.0	0.0	0.0	0.0	0.0	23.0
9.0	13.0	962.0	535.5	2.0	0.0	0.0	0.0	23.0
9.0	14.0	918.0	94.5	3.0	1.0	1.0	1.0	26.0
10.0	0.0	383.0	505.5	2.0	0.0	0.0	0.0	23.0
10.0	1.0	659.0	452.5	2.0	0.0	0.0	0.0	23.0
10.0	2.0	999.5	494.5	2.0	0.0	0.0	0.0	23.0
10.0	3.0	1142.5	480.5	2.0	0.0	0.0	0.0	23.0
10.0	4.0	1274.0	509.5	2.0	0.0	0.0	0.0	23.0
10.0	5.0	1502.0	447.5	2.0	1.0	1.0	0.0	23.0
10.0	6.0	1449.5	500.5	2.0	1.0	1.0	0.0	23.0
10.0	7.0	1821.5	489.5	2.0	1.0	0.0	0.0	23.0
10.0	8.0	1294.0	611.0	0.0	0.0	0.0	0.0	23.0
10.0	9.0	1102.5	581.5	0.0	0.0	0.0	0.0	23.0
10.0	10.0	877.0	641.5	0.0	0.0	0.0	0.0	23.0
10.0	11.0	755.0	558.0	0.0	0.0	0.0	0.0	23.0
10.0	12.0	597.0	571.0	0.0	0.0	0.0	0.0	23.0
10.0	13.0	963.0	535.5	2.0	0.0	0.0	0.0	23.0
10.0	14.0	917.0	94.5	3.0	1.0	1.0	1.0	26.0
11.0	0.0	377.5	503.5	2.0	0.0	0.0	0.0	23.0
11.0	1.0	653.0	453.5	2.0	0.0	0.0	0.0	23.0
11.0	2.0	997.5	495.5	2.0	0.0	0.0	0.0	23.0
11.0	3.0	1141.5	480.5	2.0	0.0	0.0	0.0	23.0
11.0	4.0	1271.0	511.5	2.0	0.0	0.0	0.0	23.0
11.0	5.0	1500.0	446.5	2.0	1.0	1.0	0.0	23.0
11.0	6.0	1447.0	501.5	2.0	1.0	1.0	0.0	23.0
11.0	7.0	1819.5	490.0	2.0	1.0	0.0	0.0	23.0
11.0	8.0	1303.0	610.0	0.0	0.0	0.0	0.0	23.0
11.0	9.0	1104.5	581.5	0.0	0.0	0.0	0.0	23.0
11.0	10.0	880.0	642.5	0.0	0.0	0.0	0.0	23.0
11.0	11.0	755.0	557.0	0.0	0.0	0.0	0.0	23.0
11.0	12.0	601.0	572.0	0.0	0.0	0.0	0.0	23.0
11.0	13.0	963.0	537.5	2.0	0.0	0.0	0.0	23.0
11.0	14.0	917.0	95.5	3.0	1.0	1.0	1.0	26.0
12.0	0.0	371.5	504.5	2.0	0.0	0.0	0.0	23.0
12.0	1.0	643.0	453.5	2.0	0.0	0.0	0.0	23.0
12.0	2.0	996.5	494.0	2.0	0.0	0.0	0.0	23.0
12.0	3.0	1140.5	480.5	2.0	0.0	0.0	0.0	23.0
12.0	4.0	1268.0	510.5	2.0	0.0	0.0	0.0	23.0
12.0	5.0	1494.0	447.0	2.0	1.0	1.0	0.0	23.0
12.0	6.0	1444.0	501.5	2.0	1.0	1.0	0.0	23.0
12.0	7.0	1817.5	490.0	2.0	1.0	0.0	0.0	23.0
12.0	8.0	1306.0	608.0	0.0	0.0	0.0	0.0	23.0
12.0	9.0	1107.5	580.5	0.0	0.0	0.0	0.0	23.0
12.0	10.0	883.0	642.5	0.0	0.0	0.0	0.0	23.0
12.0	11.0	755.0	558.0	0.0	0.0	0.0	0.0	23.0
12.0	12.0	597.0	571.0	0.0	0.0	0.0	0.0	23.0
12.0	13.0	962.0	538.5	2.0	0.0	0.0	0.0	23.0
12.0	14.0	917.0	96.5	3.0	1.0	1.0	1.0	26.0
13.0	0.0	364.5	502.5	2.0	0.0	0.0	0.0	23.0
13.0	1.0	639.0	452.5	2.0	0.0	0.0	0.0	23.0
13.0	2.0	994.5	495.0	2.0	0.0	0.0	0.0	23.0
13.0	3.0	1138.5	480.5	2.0	0.0	0.0	0.0	23.0
13.0	4.0	1266.0	512.5	2.0	0.0	0.0	0.0	23.0
13.0	5.0	1493.0	445.0	2.0	1.0	1.0	0.0	23.0
13.0	6.0	1443.0	502.5	2.0	1.0	1.0	0.0	23.0
13.0	7.0	1814.5	490.0	2.0	1.0	0.0	0.0	23.0
13.0	8.0	1312.0	608.0	0.0	0.0	0.0	0.0	23.0
13.0	9.0	1109.5	580.5	0.0	0.0	0.0	0.0	23.0
13.0	10.0	885.0	642.5	0.0	0.0	0.0	0.0	23.0
13.0	11.0	756.0	557.0	0.0	0.0	0.0	0.0	23.0
13.0	12.0	600.0	571.0	0.0	0.0	0.0	0.0	23.0
13.0	13.0	963.0	538.5	2.0	0.0	0.0	0.0	23.0
13.0	14.0	917.0	94.5	3.0	1.0	1.0	1.0	26.0
14.0	0.0	357.5	503.5	2.0	0.0	0.0	0.0	23.0
14.0	1.0	630.0	455.5	2.0	0.0	0.0	0.0	23.0
14.0	2.0	992.5	495.0	2.0	0.0	0.0	0.0	23.0
14.0	3.0	1136.5	478.5	2.0	0.0	0.0	0.0	23.0
14.0	4.0	1265.0	512.5	2.0	0.0	0.0	0.0	23.0
14.0	5.0	1489.0	445.0	2.0	1.0	1.0	0.0	23.0
14.0	6.0	1440.0	501.5	2.0	1.0	1.0	0.0	23.0
14.0	7.0	1811.5	491.0	2.0	1.0	0.0	0.0	23.0
14.0	8.0	1317.0	608.0	0.0	0.0	0.0	0.0	23.0
14.0	9.0	1113.5	581.5	0.0	0.0	0.0	0.0	23.0
14.0	10.0	889.0	640.5	0.0	0.0	0.0	0.0	23.0
14.0	11.0	755.0	557.0	0.0	0.0	0.0	0.0	23.0
14.0	12.0	601.0	571.0	0.0	0.0	0.0	0.0	23.0
14.0	13.0	960.0	538.5	2.0	0.0	0.0	0.0	23.0
14.0	14.0	919.0	99.5	3.0	1.0	1.0	1.0	26.0
15.0	0.0	352.5	504.5	2.0	0.0	0.0	0.0	23.0
15.0	1.0	628.0	456.5	2.0	0.0	0.0	0.0	23.0
15.0	2.0	990.5	495.0	2.0	0.0	0.0	0.0	23.0
15.0	3.0	1131.5	476.5	2.0	0.0	0.0	0.0	23.0
15.0	4.0	1262.0	511.5	2.0	0.0	0.0	0.0	23.0
15.0	5.0	1487.0	445.0	2.0	1.0	1.0	0.0	23.0
15.0	6.0	1438.0	500.5	2.0	1.0	1.0	0.0	23.0
15.0	7.0	1809.5	490.0	2.0	1.0	0.0	0.0	23.0
15.0	8.0	1322.0	608.0	0.0	0.0	0.0	0.0	23.0
15.0	9.0	1116.5	580.5	0.0	0.0	0.0	0.0	23.0
15.0	10.0	893.0	640.5	0.0	0.0	0.0	0.0	23.0
15.0	11.0	756.0	558.0	0.0	0.0	0.0	0.0	23.0
15.0	12.0	603.0	571.0	0.0	0.0	0.0	0.0	23.0
15.0	13.0	962.0	537.5	2.0	0.0	0.0	0.0	23.0
15.0	14.0	918.0	99.5	3.0	1.0	1.0	1.0	26.0
16.0	0.0	346.5	503.5	2.0	0.0	0.0	0.0	23.0
16.0	1.0	621.0	455.5	2.0	0.0	0.0	0.0	23.0
16.0	2.0	988.5	494.5	2.0	0.0	0.0	0.0	23.0
16.0	3.0	1133.5	477.5	2.0	0.0	0.0	0.0	23.0
16.0	4.0	1261.0	512.5	2.0	0.0	0.0	0.0	23.0
16.0	5.0	1483.0	445.0	2.0	1.0	1.0	0.0	23.0
16.0	6.0	1437.0	501.5	2.0	1.0	1.0	0.0	23.0
16.0	7.0	1806.5	491.0	2.0	1.0	0.0	0.0	23.0
16.0	8.0	1325.0	609.0	0.0	0.0	0.0	0.0	23.0
16.0	9.0	1119.5	580.5	0.0	0.0	0.0	0.0	23.0
16.0	10.0	894.5	639.5	0.0	0.0	0.0	0.0	23.0
16.0	11.0	751.0	554.0	0.0	0.0	0.0	0.0	23.0
16.0	12.0	603.0	570.0	0.0	0.0	0.0	0.0	23.0
16.0	13.0	961.0	538.5	2.0	0.0	0.0	0.0	23.0
16.0	14.0	918.0	100.5	3.0	1.0	1.0	1.0	26.0
17.0	0.0	341.5	502.5	2.0	0.0	0.0	0.0	23.0
17.0	1.0	616.0	458.5	2.0	0.0	0.0	0.0	23.0
17.0	2.0	987.5	494.5	2.0	0.0	0.0	0.0	23.0
17.0	3.0	1130.5	477.5	2.0	0.0	0.0	0.0	23.0
17.0	4.0	1259.0	512.5	2.0	0.0	0.0	0.0	23.0
17.0	5.0	1480.0	446.0	2.0	1.0	1.0	0.0	23.0
17.0	6.0	1434.0	502.5	2.0	1.0	1.0	0.0	23.0
17.0	7.0	1802.5	492.0	2.0	1.0	0.0	0.0	23.0
17.0	8.0	1331.0	609.0	0.0	0.0	0.0	0.0	23.0
17.0	9.0	1123.5	580.5	0.0	0.0	0.0	0.0	23.0
17.0	10.0	895.5	639.5	0.0	0.0	0.0	0.0	23.0
17.0	11.0	756.0	555.0	0.0	0.0	0.0	0.0	23.0
17.0	12.0	603.0	569.0	0.0	0.0	0.0	0.0	23.0
17.0	13.0	962.0	538.5	2.0	0.0	0.0	0.0	23.0
17.0	14.0	918.0	99.5	3.0	1.0	1.0	1.0	26.0
17.0	15.0	1872.0	441.5	2.0	1.0	0.0	0.0	23.0
18.0	0.0	334.0	505.5	2.0	0.0	0.0	0.0	23.0
18.0	1.0	608.0	457.5	2.0	0.0	0.0	0.0	23.0
18.0	2.0	984.5	494.5	2.0	0.0	0.0	0.0	23.0
18.0	3.0	1129.5	476.5	2.0	0.0	0.0	0.0	23.0
18.0	4.0	1257.0	512.5	2.0	0.0	0.0	0.0	23.0
18.0	5.0	1478.0	446.0	2.0	1.0	1.0	0.0	23.0
18.0	6.0	1433.0	502.5	2.0	1.0	1.0	0.0	23.0
18.0	7.0	1799.5	493.0	2.0	1.0	0.0	0.0	23.0
18.0	8.0	1334.0	610.0	0.0	0.0	0.0	0.0	23.0
18.0	9.0	1125.5	580.5	0.0	0.0	0.0	0.0	23.0
18.0	10.0	898.5	640.5	0.0	0.0	0.0	0.0	23.0
18.0	11.0	755.0	557.0	0.0	0.0	0.0	0.0	23.0
18.0	12.0	600.0	570.0	0.0	0.0	0.0	0.0	23.0
18.0	13.0	961.0	539.5	2.0	0.0	0.0	0.0	23.0
18.0	14.0	918.0	102.5	3.0	1.0	1.0	1.0	26.0
18.0	15.0	1867.0	441.5	2.0	1.0	0.0	0.0	23.0
19.0	0.0	329.0	506.5	2.0	0.0	0.0	0.0	23.0
19.0	1.0	603.0	457.5	2.0	0.0	0.0	0.0	23.0
19.0	2.0	982.5	494.5	2.0	0.0	0.0	0.0	23.0
19.0	3.0	1127.5	478.5	2.0	0.0	0.0	0.0	23.0
19.0	4.0	1255.0	513.5	2.0	0.0	0.0	0.0	23.0
19.0	5.0	1475.0	449.0	2.0	1.0	1.0	0.0	23.0
19.0	6.0	1430.0	502.5	2.0	1.0	1.0	0.0	23.0
19.0	7.0	1798.5	492.0	2.0	1.0	0.0	0.0	23.0
19.0	8.0	1339.0	610.0	0.0	0.0	0.0	0.0	23.0
19.0	9.0	1129.5	579.5	0.0	0.0	0.0	0.0	23.0
19.0	10.0	903.5	639.5	0.0	0.0	0.0	0.0	23.0
19.0	11.0	755.0	557.0	0.0	0.0	0.0	0.0	23.0
19.0	12.0	600.0	571.0	0.0	0.0	0.0	0.0	23.0
19.0	13.0	962.0	540.5	2.0	0.0	0.0	0.0	23.0
19.0	14.0	918.0	105.5	3.0	1.0	1.0	1.0	26.0
19.0	15.0	1864.0	440.5	2.0	1.0	0.0	0.0	23.0
20.0	0.0	322.0	507.5	2.0	0.0	0.0	0.0	23.0
20.0	1.0	596.0	459.5	2.0	0.0	0.0	0.0	23.0
20.0	2.0	981.5	494.5	2.0	0.0	0.0	0.0	23.0
20.0	3.0	1126.5	477.5	2.0	0.0	0.0	0.0	23.0
20.0	4.0	1253.0	513.5	2.0	0.0	0.0	0.0	23.0
20.0	5.0	1470.0	449.0	2.0	1.0	1.0	0.0	23.0
20.0	6.0	1430.5	500.0	2.0	1.0	1.0	0.0	23.0
20.0	7.0	1795.5	492.0	2.0	1.0	0.0	0.0	23.0
20.0	8.0	1346.0	608.0	0.0	0.0	0.0	0.0	23.0
20.0	9.0	1133.5	579.5	0.0	0.0	0.0	0.0	23.0
20.0	10.0	908.0	641.5	0.0	0.0	0.0	0.0	23.0
20.0	11.0	756.0	557.0	0.0	0.0	0.0	0.0	23.0
20.0	12.0	600.0	569.0	0.0	0.0	0.0	0.0	23.0
20.0	13.0	961.0	542.5	2.0	0.0	0.0	0.0	23.0
20.0	14.0	918.0	106.5	3.0	1.0	1.0	1.0	26.0
20.0	15.0	1861.0	440.5	2.0	1.0	0.0	0.0	23.0
21.0	0.0	316.0	508.5	2.0	0.0	0.0	0.0	23.0
21.0	1.0	593.0	459.5	2.0	0.0	0.0	0.0	23.0
21.0	2.0	978.5	494.5	2.0	0.0	0.0	0.0	23.0
21.0	3.0	1123.5	477.5	2.0	0.0	0.0	0.0	23.0
21.0	4.0	1251.0	513.5	2.0	0.0	0.0	0.0	23.0
21.0	5.0	1469.0	448.0	2.0	1.0	1.0	0.0	23.0
21.0	6.0	1429.5	500.5	2.0	0.0	0.0	0.0	23.0
21.0	7.0	1790.5	491.5	2.0	1.0	1.0	0.0	23.0
21.0	8.0	1348.0	608.0	0.0	0.0	0.0	0.0	23.0
21.0	9.0	1136.5	579.5	0.0	0.0	0.0	0.0	23.0
21.0	10.0	911.0	641.5	0.0	0.0	0.0	0.0	23.0
21.0	11.0	755.0	557.0	0.0	0.0	0.0	0.0	23.0
21.0	12.0	602.0	570.0	0.0	0.0	0.0	0.0	23.0
21.0	13.0	963.0	540.5	2.0	0.0	0.0	0.0	23.0
21.0	14.0	918.0	108.5	3.0	1.0	1.0	1.0	26.0
21.0	15.0	1854.5	440.5	2.0	1.0	0.0	0.0	23.0
22.0	0.0	310.0	507.5	2.0	0.0	0.0	0.0	23.0
22.0	1.0	583.0	460.5	2.0	0.0	0.0	0.0	23.0
22.0	2.0	976.5	494.5	2.0	0.0	0.0	0.0	23.0
22.0	3.0	1122.5	475.5	2.0	0.0	0.0	0.0	23.0
22.0	4.0	1249.0	514.0	2.0	0.0	0.0	0.0	23.0
22.0	5.0	1464.0	449.0	2.0	1.0	1.0	0.0	23.0
22.0	6.0	1427.5	500.5	2.0	0.0	0.0	0.0	23.0
22.0	7.0	1788.5	490.5	2.0	1.0	1.0	0.0	23.0
22.0	8.0	1350.5	607.0	0.0	0.0	0.0	0.0	23.0
22.0	9.0	1140.5	579.5	0.0	0.0	0.0	0.0	23.0
22.0	10.0	914.5	640.5	0.0	0.0	0.0	0.0	23.0
22.0	11.0	755.0	556.0	0.0	0.0	0.0	0.0	23.0
22.0	12.0	602.0	571.0	0.0	0.0	0.0	0.0	23.0
22.0	13.0	960.0	539.5	2.0	0.0	0.0	0.0	23.0
22.0	14.0	918.0	107.5	3.0	1.0	1.0	1.0	26.0
22.0	15.0	1850.5	440.5	2.0	1.0	0.0	0.0	23.0
23.0	0.0	302.0	509.5	2.0	0.0	0.0	0.0	23.0
23.0	1.0	578.0	459.5	2.0	0.0	0.0	0.0	23.0
23.0	2.0	975.5	495.5	2.0	0.0	0.0	0.0	23.0
23.0	3.0	1119.5	475.5	2.0	0.0	0.0	0.0	23.0
23.0	4.0	1249.0	513.0	2.0	0.0	0.0	0.0	23.0
23.0	5.0	1461.0	449.0	2.0	1.0	1.0	0.0	23.0
23.0	6.0	1426.5	501.5	2.0	0.0	0.0	0.0	23.0
23.0	7.0	1786.5	491.5	2.0	1.0	1.0	0.0	23.0
23.0	8.0	1356.5	606.0	0.0	0.0	0.0	0.0	23.0
23.0	9.0	1142.5	578.5	0.0	0.0	0.0	0.0	23.0
23.0	10.0	917.0	641.5	0.0	0.0	0.0	0.0	23.0
23.0	11.0	755.0	557.0	0.0	0.0	0.0	0.0	23.0
23.0	12.0	602.0	570.0	0.0	0.0	0.0	0.0	23.0
23.0	13.0	962.0	540.5	2.0	0.0	0.0	0.0	23.0
23.0	14.0	918.0	108.5	3.0	1.0	1.0	1.0	26.0
23.0	15.0	1845.5	440.5	2.0	1.0	0.0	0.0	23.0
24.0	0.0	294.0	511.5	2.0	0.0	0.0	0.0	23.0
24.0	1.0	572.0	463.5	2.0	0.0	0.0	0.0	23.0
24.0	2.0	971.5	494.5	2.0	0.0	0.0	0.0	23.0
24.0	3.0	1116.5	475.5	2.0	0.0	0.0	0.0	23.0
24.0	4.0	1245.0	514.0	2.0	0.0	0.0	0.0	23.0
24.0	5.0	1458.0	449.0	2.0	1.0	1.0	0.0	23.0
24.0	6.0	1423.5	501.5	2.0	0.0	0.0	0.0	23.0
24.0	7.0	1783.5	491.5	2.0	1.0	1.0	0.0	23.0
24.0	8.0	1362.5	607.0	0.0	0.0	0.0	0.0	23.0
24.0	9.0	1146.5	578.5	0.0	0.0	0.0	0.0	23.0
24.0	10.0	922.0	642.5	0.0	0.0	0.0	0.0	23.0
24.0	11.0	756.0	556.0	0.0	0.0	0.0	0.0	23.0
24.0	12.0	602.0	570.0	0.0	0.0	0.0	0.0	23.0
24.0	13.0	958.0	539.5	2.0	0.0	0.0	0.0	23.0
24.0	14.0	918.0	110.5	3.0	1.0	1.0	1.0	26.0
24.0	15.0	1840.5	441.5	2.0	1.0	0.0	0.0	23.0
